0.19011788070201874	-0.08864204585552216	0.5441948175430298	0.324122816324234	0.283917099237442	-0.36872488260269165	0.08695689588785172	-0.2165277749300003	0.42480358481407166	0.6250906586647034	-0.004801634233444929	0.1569526344537735	0.06910514831542969	0.24443796277046204	-0.44063234329223633	0.38568100333213806	0.4386681318283081	-0.14279498159885406	0.7296353578567505	-0.33352580666542053	0.10595589876174927	-0.09640040248632431	0.07874087989330292	-0.10509608685970306	-0.46996569633483887	0.03765875846147537	-0.0780179500579834	0.32679587602615356	-0.5087080001831055	-0.21964921057224274	-0.36074522137641907	0.31114134192466736	0.2411380410194397	0.15025785565376282	0.17899379134178162	0.3226604461669922	0.471320241689682	0.05830865725874901	0.5436094403266907	-0.06084688752889633	-0.06632527709007263	-0.7103297710418701	0.09274115413427353	0.3145117461681366	-0.2977636456489563	0.21792347729206085	0.4850626587867737	-0.0990116223692894	0.1666370928287506	0.07774490118026733	-0.4612891674041748	0.6911036968231201	-0.40148454904556274	-0.24386826157569885	0.2611415386199951	-1.0645054578781128	-0.0706515833735466	-0.4457912743091583	0.053199395537376404	-0.4063061773777008	-0.23007576167583466	0.3062065541744232	0.0157331470400095	0.05857039988040924	0.5570880770683289	-0.033766970038414	-0.4537357687950134	0.31791362166404724	-0.34662044048309326	-0.01172307413071394	0.20015768706798553	-0.3635801374912262	0.21515096724033356	-0.25415316224098206	-0.15070271492004395	-0.5175271034240723	-0.5462870001792908	0.5886935591697693	-0.08444788306951523	0.03159080818295479	0.39908695220947266	0.017769282683730125	-0.3412475883960724	-0.7462412118911743	-0.2639668881893158	-0.2505175769329071	0.5721433162689209	-0.001057579182088375	-0.04406462982296944	0.07147146761417389	-0.05388738587498665	-0.015232819132506847	0.03395267203450203	0.5275394320487976	0.48111435770988464	0.07326465100049973	0.1975102424621582	0.5877681970596313	-0.4986964166164398	0.385846346616745	0.034693606197834015	0.3646930456161499	0.5865855813026428	-0.29742470383644104	0.06225930526852608	-0.1347728669643402	0.08791257441043854	0.16149678826332092	0.010866607539355755	-0.2506701350212097	-0.4032474756240845	0.3717088997364044	0.12914389371871948	-0.14111606776714325	-0.027840500697493553	-0.3764383792877197	-0.11186856031417847	0.28693607449531555	0.1121593564748764	0.22760482132434845	-0.18851220607757568	-0.662941038608551	-0.0545978806912899	-0.07605572044849396	-0.13985879719257355	-0.28692248463630676	-0.7464279532432556	-0.19954541325569153	-0.2991527318954468	0.5502937436103821	-0.2761324942111969	-0.08413460850715637	-0.08291266858577728	-0.42528867721557617	-0.49526599049568176	0.2305300533771515	-0.4361571669578552	0.0074688587337732315	0.26787450909614563	-0.5378326773643494	-0.536658763885498	-0.373247891664505	0.5943803787231445	-0.006714425515383482	-0.05550237372517586	-0.28692427277565	0.2850967347621918	-0.4834878444671631	-0.38585081696510315	0.10312396287918091	-0.4477083384990692	0.3036561906337738	-0.1301368623971939	-0.10494258999824524	0.07975243777036667	0.3969184458255768	0.08741234242916107	-0.3012281060218811	0.35676220059394836	-0.3325428068637848	0.38191694021224976	-0.12156391143798828	0.6514636278152466	0.23730166256427765	0.030091552063822746	-0.28805723786354065	0.3320767879486084	-0.03897954896092415	-0.36572521924972534	-0.1434527039527893	0.258182555437088	0.1320657581090927	-0.7751950025558472	0.014291506260633469	0.07002969831228256	0.07660407572984695	0.30510953068733215	0.027479523792862892	0.4712692201137543	0.42650163173675537	0.04996221885085106	0.7914915084838867	-0.26365599036216736	0.33124789595603943	0.4422489404678345	0.04929186403751373	0.9761253595352173	-0.05093188211321831	-0.5543205142021179	0.26038894057273865	1.035220980644226	-0.625673234462738	0.0048678661696612835	-0.02224132977426052	0.25959664583206177	0.15007875859737396	-0.11007484048604965	0.41974544525146484	0.7592236399650574	0.1911855936050415	0.06333424150943756	0.46921414136886597	0.5173611044883728	-0.6136317849159241	0.23291686177253723	-0.2186547815799713	0.29488739371299744	-0.24945037066936493	0.10997743159532547	-0.34860560297966003	-0.22926920652389526	0.4723750948905945	-0.31430649757385254	-0.40186816453933716	0.0954495370388031	0.46897000074386597	-0.12220221757888794	0.11444063484668732	0.16120406985282898	-0.11065634340047836	-0.3484105169773102	-0.08714500069618225	-0.6670056581497192	0.3888223171234131	-0.3706149458885193	0.4548831582069397	0.44787824153900146	-0.08676969259977341	-0.5157520174980164	0.29222571849823	-0.14484849572181702	0.24341276288032532	-0.5258979797363281	0.4604739546775818	0.11728306859731674	0.3704042434692383	-0.11323072016239166	0.7567691802978516	-0.39006972312927246	-0.05146726965904236	-0.1716301143169403	0.2426445186138153	0.08357392996549606	0.33870580792427063	-0.39989203214645386	-0.47737228870391846	-0.2181202471256256	-0.44552740454673767	-0.00619009742513299	0.28532615303993225	0.1492512822151184	-0.82136070728302	0.24822254478931427	0.43699464201927185	0.16954778134822845	-0.16405504941940308	-0.09714014828205109	-0.36135968565940857	0.6827414631843567	-0.00209469860419631	0.28970494866371155	0.2861109673976898	0.29389965534210205	0.3349589407444	-0.4321476221084595	0.7321654558181763	-0.12788234651088715	0.5144442319869995	0.36983177065849304	0.8801251649856567	0.025686828419566154	0.4286540448665619	0.04063954949378967	0.4039689004421234	0.11007379740476608	0.1483801156282425	0.018047019839286804	0.3338615596294403	-0.06533515453338623	0.3939701318740845	0.21499353647232056	0.2838442623615265	-0.9067256450653076	0.06547293066978455	0.08647579699754715	-0.4821179509162903	0.20226417481899261	-0.12035281211137772	-1.0960286855697632	0.05439883843064308	-0.20861037075519562	0.062149032950401306	-0.7805444002151489	0.15220381319522858	-0.1528555303812027	0.13913056254386902	0.4823068380355835	0.2660239040851593	0.2301710546016693	0.003541667014360428	0.3050755262374878	0.5022364854812622	0.28120142221450806	0.13950221240520477	0.248997300863266	0.540736973285675	-0.27001532912254333	-0.32357242703437805	-0.5802881717681885	0.10231910645961761	-0.3274727463722229	-0.3010616898536682	0.1411852091550827	0.3094254732131958	-0.119043730199337	0.016760796308517456	0.5300203561782837	0.4711363613605499	-0.2484375536441803	-0.2626463770866394	-0.10708993673324585	-0.4725925922393799	-0.07465775310993195	-0.3791152536869049	-0.25992268323898315	0.18889838457107544	-0.21954378485679626	0.6079606413841248	0.46349242329597473	-0.15792767703533173	-0.40155449509620667	0.03924676403403282	0.10221727937459946	0.5905796885490417	-0.17767776548862457	-0.1325402855873108	0.8961325287818909	-0.3678179383277893	0.4369280934333801	-0.5853186249732971	0.2305271327495575	-0.22481505572795868	-0.41903334856033325	0.31914880871772766	0.043726708739995956	0.08080538362264633	-0.22113262116909027	-0.1332375705242157	-0.07553529739379883	0.20822402834892273	-0.30370470881462097	0.09327162802219391	0.49613896012306213	0.011524027213454247	0.07729727029800415	0.39149802923202515	-0.4082525968551636	0.3803558647632599	-0.13012146949768066	0.01310326624661684	0.4697500467300415	0.46332159638404846	-0.08628347516059875	0.5662243366241455	0.04961654916405678	0.6120370626449585	-0.05861955136060715	0.261091023683548	0.023047666996717453	-0.452331006526947	-0.6091136336326599	0.4754007160663605	0.0922718420624733	-0.4559310972690582	0.11809134483337402	-0.35087817907333374	0.14508573710918427	-0.03702722117304802	-0.006569984834641218	-0.39676985144615173	1.021454930305481	0.3071739375591278	0.375607430934906	-0.10089508444070816	0.3359982967376709	-0.1264318823814392	-0.012119803577661514	-0.12908345460891724	0.3308306336402893	0.5223438739776611	-0.1516697108745575	-0.544003963470459	-0.5779657959938049	0.35982653498649597	0.06138036027550697	-0.23790083825588226	0.4849253296852112	-0.061246611177921295	0.026051156222820282	-0.41770151257514954	-0.10918484628200531	-0.0716654360294342	0.2632923424243927	-0.09822086244821548	-0.02472170814871788	0.5530955195426941	0.09003381431102753	-0.3354968726634979	0.08845672756433487	-0.5865284204483032	-0.6275617480278015	-0.3013586699962616	0.12512531876564026	-0.25605595111846924	0.5689646601676941	0.17860804498195648	-0.43884825706481934	-0.32246291637420654	-0.08184151351451874	-0.3293644189834595	-0.48870956897735596	-0.27997779846191406	0.2869897186756134	0.11559193581342697	0.07216855138540268	0.23843172192573547	-0.08792625367641449	-0.0920172706246376	-0.27178141474723816	0.06592175364494324	0.1798277348279953	0.0002622614265419543	-1.4378337860107422	0.06322219222784042	0.43032893538475037	0.20386430621147156	0.09150955080986023	-0.17119359970092773	0.037498340010643005	0.1627679318189621	-0.49976587295532227	-0.2234308123588562	0.47330471873283386	-0.4275863766670227	-0.3111153244972229	0.40977194905281067	0.4533756375312805	-0.030781831592321396	-0.20719113945960999	-0.6231584548950195	0.254503458738327	0.5928695797920227	-0.2899307906627655	-0.48556914925575256	-0.5474672317504883	0.2022436261177063	0.09549618512392044	-0.10431821644306183	-0.3385307490825653	-0.0452403724193573	0.5168020725250244	-0.39999401569366455	0.07137259840965271	0.5681303143501282	0.018426069989800453	-0.01592952571809292	0.25429072976112366	-0.5947030186653137	-0.11941733211278915	0.2458288073539734	0.3713698983192444	0.7095817923545837	0.2920600175857544	-0.029375623911619186	0.005295647773891687	-0.7505080699920654	0.3291270136833191	-0.4963001012802124	0.36497142910957336	-0.14703746140003204	0.023498723283410072	0.4241456389427185	0.06392999738454819	0.6770374178886414	0.3475748300552368	-0.3854742646217346	-0.16002175211906433	-0.09134691953659058	-0.24433405697345734	-0.1873929351568222	0.5422394871711731	-0.3501215875148773	-0.40809282660484314	0.23217938840389252	-1.1112275123596191	0.37543821334838867	-0.19333243370056152	-0.020633721724152565	-0.051134876906871796	0.3272549510002136	0.5280632972717285	-0.1894318014383316	0.12647734582424164	-0.16371749341487885	0.49946844577789307	-0.8727630972862244	-0.6982520222663879	0.10219975560903549	-0.5235723257064819	0.19092082977294922	0.17548274993896484	-0.3947964906692505	0.34195294976234436	0.010562759824097157	-0.2592167556285858	0.8576899766921997	0.22763724625110626	0.280856192111969	0.49803808331489563	-0.9585269093513489	0.19880235195159912	0.7625824809074402	0.439288854598999	-0.13839882612228394	0.15975548326969147	-0.0833515152335167	-0.17700353264808655	0.20172832906246185	-0.28252193331718445	-0.4867967367172241	0.1782386600971222	-0.06031198799610138	0.0457896925508976	0.34987983107566833	-0.7872695326805115	-0.7619590163230896	-0.6676556468009949	0.12242519855499268	-0.18961277604103088	-1.30314040184021	0.2204427272081375	-0.025320488959550858	-0.28402426838874817	0.10645463317632675	0.47727176547050476	-0.03985595703125	0.16214619576931	0.48618361353874207	0.2976800501346588	0.30904507637023926	9.802218119148165e-05	0.21232114732265472	0.532302737236023	0.21488554775714874	-0.34206581115722656	0.5908805131912231	-1.0466845035552979	-0.058794207870960236	0.05343591794371605	-0.05929886922240257	-0.2727121412754059	0.1672733724117279	0.30375969409942627	-0.2910189628601074	0.13218234479427338	0.31510165333747864	-0.18223455548286438	0.1924782544374466	0.49321919679641724	-0.11269775778055191	0.1883055418729782	0.2320985496044159	-0.052286889404058456	0.20147666335105896	0.22223347425460815	-0.39449363946914673	0.2537806034088135	-0.020095011219382286	0.0008925412548705935	-0.5173212885856628	0.009159057401120663	0.5779593586921692	-0.8613742589950562	-0.3154822587966919	-0.15101538598537445	0.5701219439506531	0.24818278849124908	-0.03101533092558384	-0.0853331983089447	0.36986660957336426	-0.8257721066474915	-0.5857833623886108	-0.035775814205408096	0.11931243538856506	0.029533596709370613	-0.3040160536766052	0.19831638038158417	-0.14159570634365082	0.4280557334423065	-0.1636410355567932	0.01346922479569912	0.5102468132972717	-0.06133411452174187	-0.3276898264884949	0.6688966155052185	0.6384913921356201	0.05291208252310753	-0.1884496659040451	-0.06774963438510895	-0.3491266071796417	-0.2083178162574768	-0.26645615696907043	-0.007649239152669907	0.035723596811294556	-0.023453375324606895	-0.11551368981599808	0.25716087222099304	-0.2522004544734955	-0.15054504573345184	-0.23142105340957642	0.17922081053256989	0.28279444575309753	-0.059602539986371994	0.2850923240184784	-0.048532821238040924	0.1438785195350647	-0.07542988657951355	0.4708562195301056	0.08460263907909393	-0.6530197858810425	-0.3207467198371887	0.42433103919029236	0.5053167343139648	0.5253046751022339	0.051508162170648575	0.2682453691959381	-0.11553315818309784	-0.032680973410606384	-0.1468355804681778	-0.26559343934059143	0.040180835872888565	-0.34912681579589844	-0.47867998480796814	-0.4241560101509094	0.590156078338623	-0.5473995208740234	-0.3436424136161804	-0.5088289976119995	-0.7794502377510071	0.02311813458800316	-0.1027054637670517	0.2221440076828003	0.6099108457565308	0.1988646537065506	0.5102959871292114	-0.42827966809272766	-0.09009811282157898	0.11582051217556	-0.5153693556785583	-0.1005052998661995	0.18962959945201874	-0.11758159846067429	-0.3699793517589569	0.22134312987327576	0.21797418594360352	0.24437525868415833	0.20061732828617096	-0.09213805198669434	0.32530808448791504	0.21717268228530884	-0.20629486441612244	-0.4555611312389374	-0.04132309556007385	-0.7323731780052185	0.14466547966003418	-0.3368782699108124	0.47739869356155396	0.1649058759212494	0.026232507079839706	-0.06904654949903488	-0.6987901926040649	-0.24935729801654816	-0.41564613580703735	0.5993399620056152	-0.5793309807777405	-0.6168217062950134	0.03775936737656593	0.4436967372894287	0.028816740959882736	-0.18480218946933746	0.06727740913629532	-0.2908512353897095	0.09436123073101044	-0.4316001832485199	-0.033438876271247864	-0.35981249809265137	0.2571306824684143	-0.092784084379673	0.7751423716545105	-0.20235230028629303	-0.9572471380233765	-0.011909020133316517	0.03285163640975952	-0.8273866176605225	0.11758904159069061	-0.01802680641412735	0.2006986290216446	0.2421330362558365	-0.03572691231966019	-0.5279752016067505	-0.4142456650733948	0.31344297528266907	0.03159666806459427	0.4862740635871887	0.0048063285648822784	-0.11733200401067734	0.006686163600534201	0.18283775448799133	0.1253102868795395	-0.4671115279197693	-0.10984329134225845	0.05130454897880554	-0.2891608476638794	0.1923174262046814	-0.2163451761007309	-0.7981066703796387	0.5336997509002686	0.14905337989330292	0.30947554111480713	0.35730913281440735	-0.10712025314569473	0.3431203067302704	-0.7845603823661804	0.47481897473335266	0.30124104022979736	-0.2957361340522766	-0.018169408664107323	0.45498600602149963	-0.34132227301597595	0.11416833102703094	0.6736056804656982	0.5091683268547058	-0.37713879346847534	-0.40712499618530273	-0.1239408329129219	0.06510578095912933	-0.4388967752456665	-0.4478510618209839	0.19821015000343323	-0.014365383423864841	-0.5443317294120789	-0.399507999420166	0.02041849121451378	0.6319326758384705	-0.31185364723205566	-0.2927792966365814	-0.2931899130344391	-0.10835704952478409	-0.45823216438293457	-0.004269162192940712	0.035714827477931976	-0.2402477264404297	0.15846164524555206	0.34082406759262085	0.032742761075496674	0.059567563235759735	0.25527000427246094	-0.7723080515861511
